date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1987-02-11,1,900532,ET14,20.0,29.75,11.213333,35.4,28.788334,46.05,46.215,214.32977,119.567894,99.677826,final
1987-02-21,1,900532,ET14,20.0,21.95,8.238334,54.850002,31.303333,66.4,52.243332,203.57547,164.8609,124.73068,final
1987-03-01,1,900532,ET14,20.0,74.9,15.461666,126.600006,34.913334,139.6,65.46333,390.4863,329.7144,205.21312,final
1987-03-11,1,900532,ET14,20.0,55.15,17.291666,152.0,40.991665,193.45001,80.39167,269.8318,341.3662,232.39972,final
1987-03-21,1,900532,ET14,20.0,43.55,22.83,173.6,55.583332,235.25002,100.55666,174.45203,294.80057,227.60289,final
1987-04-01,1,900532,ET14,20.0,52.2,23.6,150.9,63.721664,285.3,120.515,200.0,226.85713,231.2871,final
1987-04-11,1,900532,ET14,20.0,22.4,24.23,118.15,70.66,305.55,140.44,93.7393,162.76764,213.52446,final
1987-04-21,1,900532,ET14,20.0,4.3,26.71,78.9,74.54,307.34998,161.42667,29.328289,105.481514,187.68024,final
1987-05-01,1,900532,ET14,20.0,21.3,31.026667,48.0,81.96667,325.49997,180.60167,73.00148,60.942886,178.0695,final
1987-05-11,1,900532,ET14,20.0,22.05,21.058332,47.649998,78.795,317.79996,190.44667,103.805565,62.83191,165.16013,final
1987-05-21,1,900532,ET14,20.0,108.6,25.646667,151.95,77.73167,404.44998,207.855,370.6765,189.7097,192.361,final
1987-06-01,1,900532,ET14,20.0,47.2,31.72,177.84999,78.425,376.75,224.11334,142.15686,219.1789,166.62059,final
1987-06-11,1,900532,ET14,20.0,25.65,39.296665,181.45,96.66334,347.25,246.11833,69.192566,183.39944,140.2725,final
1987-06-21,1,900532,ET14,20.0,16.45,48.926666,89.3,119.94334,320.15002,272.215,39.77624,75.47421,117.29164,final
1987-07-01,1,900532,ET14,20.0,63.05,81.84333,105.149994,170.06667,330.99997,330.45834,78.359505,62.918884,100.16145,final
1987-07-11,1,900532,ET14,20.0,52.65,84.69667,132.15,215.46667,361.24997,390.925,64.27218,62.208946,92.50489,final
1987-07-21,1,900532,ET14,20.0,79.8,105.07667,195.5,271.61667,436.75,469.2917,77.037224,72.48298,93.138885,final
1987-08-01,1,900532,ET14,20.0,56.15,89.778336,188.6,279.55167,471.59995,528.04333,64.51897,68.03686,89.41111,final
1987-08-11,1,900532,ET14,20.0,102.25,94.445,238.20001,289.3,551.7999,601.43,107.848564,82.63677,91.816025,final
1987-08-21,1,900532,ET14,20.0,56.4,102.595,214.79999,286.81833,499.59998,678.37836,57.06585,75.32083,73.839035,final
1987-09-01,1,900532,ET14,20.0,34.15,57.575,192.79999,254.61499,486.55,704.23334,62.564922,76.189735,69.307236,final
1987-09-11,1,900532,ET14,20.0,27.5,46.51,118.05,206.68,488.4,711.44666,63.094543,58.1302,68.86765,final
1987-09-21,1,900532,ET14,20.0,49.35,35.565,111.0,139.65,521.3,698.085,133.9825,80.19357,74.85581,final
1987-10-01,1,900532,ET14,20.0,10.0,12.6883335,86.85,94.763336,468.25,628.93,84.80166,92.067894,74.65335,final
1987-10-11,1,900532,ET14,20.0,3.1,5.866667,62.449997,54.12,418.7,550.1,74.53988,114.08998,76.32859,final
1987-10-21,1,900532,ET14,20.0,2.75,4.66,15.85,23.215,341.65,449.68335,80.227745,73.896866,76.23987,final
1987-11-01,1,900532,ET14,20.0,1.55,3.11,7.3999996,13.636667,287.05,363.01498,80.764496,66.5355,79.35818,final
1987-11-11,1,900532,ET14,20.0,1.45,2.3883333,5.75,10.158333,186.25,270.95834,87.2998,70.91809,69.30393,final
1987-11-21,1,900532,ET14,20.0,1.6,2.2583334,4.6,7.7566667,131.45,170.62166,90.92997,75.254776,77.69543,final
1987-12-01,1,900532,ET14,20.0,1.5,2.2416666,4.55,6.8883333,98.799995,115.28833,89.75834,80.330864,86.292656,final
1987-12-11,1,900532,ET14,20.0,1.4,2.3616667,4.5,6.8616667,72.7,71.14,86.93684,80.08993,102.04885,final
1987-12-21,1,900532,ET14,20.0,1.75,2.6666667,4.65,7.27,25.1,38.24167,88.04347,78.6471,69.60878,final
1988-01-01,1,900532,ET14,20.0,2.7,3.6416667,5.8500004,8.67,17.8,29.25,89.10318,79.37089,66.56934,final
1988-01-11,1,900532,ET14,20.0,2.65,4.305,7.1,10.611667,17.35,27.446667,82.21386,77.50614,68.88227,final
1988-01-21,1,900532,ET14,20.0,3.65,5.7233334,9.0,13.67,18.25,28.48,80.665215,74.98661,69.44445,final
1988-02-01,1,900532,ET14,20.0,8.05,11.851666,14.35,21.88,24.75,37.321667,77.440414,71.98661,70.29497,final
1988-02-11,1,900532,ET14,20.0,20.75,11.213333,32.45,28.788334,44.05,46.215,158.8199,110.83708,95.77272,final
1988-02-21,1,900532,ET14,20.0,5.5,8.238334,34.3,31.303333,47.95,52.243332,79.31512,108.25452,92.499855,final
1988-03-01,1,900532,ET14,20.0,8.75,15.461666,35.0,34.913334,55.2,65.46333,67.19883,100.21714,85.43451,final
1988-03-11,1,900532,ET14,20.0,4.8,17.291666,19.05,40.991665,58.6,80.39167,43.96262,52.292084,74.48033,final
1988-03-21,1,900532,ET14,20.0,6.95,22.83,20.5,55.583332,63.8,100.55666,42.939274,42.090786,65.17826,final
1988-04-01,1,900532,ET14,20.0,13.9,23.6,25.65,63.721664,75.0,120.515,66.083916,44.6002,63.737404,final
1988-04-11,1,900532,ET14,20.0,39.7,24.23,60.55,70.66,112.05,140.44,152.92508,86.63759,80.47993,final
1988-04-21,1,900532,ET14,20.0,34.8,26.71,88.399994,74.54,143.2,161.42667,125.51246,117.42519,89.04823,final
1988-05-01,1,900532,ET14,20.0,12.85,31.026667,87.35,81.96667,148.00002,180.60167,49.546635,106.19011,82.434616,final
1988-05-11,1,900532,ET14,20.0,11.05,21.058332,58.7,78.795,138.3,190.44667,61.59258,76.01886,73.31923,final
1988-05-21,1,900532,ET14,20.0,5.7,25.646667,29.600002,77.73167,138.5,207.855,34.914074,41.821957,67.41679,final
1988-06-01,1,900532,ET14,20.0,54.85,31.72,71.6,78.425,184.6,224.11334,162.99019,91.81899,82.7538,final
1988-06-11,1,900532,ET14,20.0,26.5,39.296665,87.05,96.66334,206.29999,246.11833,71.11145,90.54395,84.14359,final
1988-06-21,1,900532,ET14,20.0,50.65,48.926666,132.0,119.94334,250.0,272.215,103.1957,109.649704,91.98637,final
1988-07-01,1,900532,ET14,20.0,104.4,81.84333,181.55,170.06667,340.5,330.45834,125.97398,106.55941,102.993416,final
1988-07-11,1,900532,ET14,20.0,85.2,84.69667,240.25,215.46667,386.0,390.925,100.56114,111.2413,98.75608,final
1988-07-21,1,900532,ET14,20.0,68.65,105.07667,258.25,271.61667,419.85,469.2917,66.90791,95.1678,89.575676,final
1988-08-01,1,900532,ET14,20.0,105.25,89.778336,259.1,279.55167,512.25,528.04333,116.32406,92.812675,97.03714,final
1988-08-11,1,900532,ET14,20.0,94.8,94.445,268.7,289.3,596.0,601.43,100.35699,93.00034,99.1046,final
1988-08-21,1,900532,ET14,20.0,80.5,102.595,280.55,286.81833,670.8,678.37836,79.46465,97.851974,98.891045,final
1988-09-01,1,900532,ET14,20.0,82.4,57.575,257.7,254.61499,698.35004,704.23334,139.6724,101.1883,99.17047,final
1988-09-11,1,900532,ET14,20.0,94.0,46.51,256.9,206.68,765.85004,711.44666,192.19571,123.724495,107.5935,final
1988-09-21,1,900532,ET14,20.0,36.0,35.565,212.4,139.65,751.2,698.085,101.07236,150.29381,107.554565,final
1988-10-01,1,900532,ET14,20.0,7.85,12.6883335,137.85,94.763336,654.65,628.93,72.64675,143.18889,104.05724,final
1988-10-11,1,900532,ET14,20.0,15.95,5.866667,59.8,54.12,585.39996,550.1,192.79141,109.60759,106.35921,final
1988-10-21,1,900532,ET14,20.0,3.1,4.66,26.9,23.215,519.85,449.68335,83.85094,113.060425,115.43198,final
1988-11-01,1,900532,ET14,20.0,1.55,3.11,20.599998,13.636667,416.15002,363.01498,80.764496,137.36362,114.438286,final
1988-11-11,1,900532,ET14,20.0,1.45,2.3883333,6.0999994,10.158333,322.80002,270.95834,87.2998,73.22705,118.78605,final
1988-11-21,1,900532,ET14,20.0,1.6,2.2583334,4.6,7.7566667,243.90001,170.62166,90.92997,75.254776,141.72513,final
1988-12-01,1,900532,ET14,20.0,1.3,2.2416666,4.3500004,6.8883333,162.80002,115.28833,86.99655,78.64854,139.49817,final
1988-12-11,1,900532,ET14,20.0,1.4,2.3616667,4.3,6.8616667,70.2,71.14,86.93684,78.403824,98.76543,final
1988-12-21,1,900532,ET14,20.0,1.65,2.6666667,4.35,7.27,35.850002,38.24167,86.73913,76.20212,94.46907,final
1989-01-01,1,900532,ET14,20.0,2.3,3.6416667,5.35,8.67,30.299997,29.25,84.47445,75.71324,103.06568,final
1989-01-11,1,900532,ET14,20.0,6.1,4.305,10.049999,10.611667,20.449999,27.446667,119.29071,96.40226,78.4364,final
1989-01-21,1,900532,ET14,20.0,3.15,5.7233334,11.549999,13.67,20.5,28.48,76.00249,88.64488,76.16488,final
1989-02-01,1,900532,ET14,20.0,36.55,11.851666,45.8,21.88,55.5,37.321667,246.56317,188.9881,142.95279,final
1989-02-11,1,900532,ET14,20.0,2.05,11.213333,41.75,28.788334,56.1,46.215,43.482735,138.36137,119.30099,final
1989-02-21,1,900532,ET14,20.0,1.9,8.238334,40.5,31.303333,56.399998,52.243332,52.121365,125.33285,107.2614,final
1989-03-01,1,900532,ET14,20.0,9.9,15.461666,13.849999,34.913334,65.0,65.46333,72.81909,47.22732,99.342445,final
1989-03-11,1,900532,ET14,20.0,28.5,17.291666,40.3,40.991665,92.1,80.39167,150.28038,98.49611,113.71132,final
1989-03-21,1,900532,ET14,20.0,43.55,22.83,81.95,55.583332,134.0,100.55666,174.45203,143.52132,131.68283,final
1989-04-01,1,900532,ET14,20.0,35.3,23.6,107.350006,63.721664,167.0,120.515,140.90909,163.48558,137.03542,final
1989-04-11,1,900532,ET14,20.0,10.8,24.23,89.65,70.66,171.70001,140.44,54.054058,125.09912,121.49341,final
1989-04-21,1,900532,ET14,20.0,87.1,26.71,133.2,74.54,255.65,161.42667,290.44467,173.74905,156.61552,final
1989-05-01,1,900532,ET14,20.0,3.7,31.026667,101.6,81.96667,222.8,180.60167,24.14878,122.5757,122.73596,final
1989-05-11,1,900532,ET14,20.0,5.4,21.058332,96.2,78.795,226.14998,190.44667,39.910458,120.770935,118.26755,final
1989-05-21,1,900532,ET14,20.0,5.9,25.646667,15.0,77.73167,230.14998,207.855,35.566673,24.17454,110.474266,final
1989-06-01,1,900532,ET14,20.0,24.55,31.72,35.85,78.425,244.79999,224.11334,80.473854,48.966133,109.02899,final
1989-06-11,1,900532,ET14,20.0,45.2,39.296665,75.65,96.66334,261.5,246.11833,113.32681,79.33047,106.125275,final
1989-06-21,1,900532,ET14,20.0,22.0,48.926666,91.75,119.94334,239.94998,272.215,50.06799,77.4351,88.361015,final
1989-07-01,1,900532,ET14,20.0,126.05,81.84333,193.25,170.06667,330.7,330.45834,150.90395,113.24258,100.07204,final
1989-07-11,1,900532,ET14,20.0,87.25,84.69667,235.3,215.46667,407.15,390.925,102.84662,108.99607,104.098,final
1989-07-21,1,900532,ET14,20.0,92.4,105.07667,305.7,271.61667,412.44998,469.2917,88.48379,112.32151,88.01546,final
1989-08-01,1,900532,ET14,20.0,98.75,89.778336,278.4,279.55167,507.5,528.04333,109.46594,99.59527,96.14603,final
1989-08-11,1,900532,ET14,20.0,80.85,94.445,272.0,289.3,582.95,601.43,86.329124,94.12164,96.95266,final
1989-08-21,1,900532,ET14,20.0,136.05,102.595,315.65002,286.81833,713.1,678.37836,131.09346,109.88002,105.08088,final
1989-09-01,1,900532,ET14,20.0,51.65,57.575,268.55,254.61499,740.2,704.23334,90.531364,105.36757,105.0712,final
1989-09-11,1,900532,ET14,20.0,46.1,46.51,233.80002,206.68,741.10004,711.44666,99.20404,112.811806,104.13895,final
1989-09-21,1,900532,ET14,20.0,50.2,35.565,147.95,139.65,769.30005,698.085,136.07791,105.738,110.12894,final
1989-10-01,1,900532,ET14,20.0,5.4,12.6883335,101.700005,94.763336,648.65,628.93,58.795815,106.95312,103.110756,final
1989-10-11,1,900532,ET14,20.0,14.6,5.866667,70.200005,54.12,576.0,550.1,180.3681,127.19892,104.665825,final
1989-10-21,1,900532,ET14,20.0,3.65,4.66,23.65,23.215,487.25003,449.68335,89.54451,101.54173,108.26216,final
1989-11-01,1,900532,ET14,20.0,1.65,3.11,19.9,13.636667,390.15,363.01498,81.997536,133.60757,107.373344,final
1989-11-11,1,900532,ET14,20.0,1.45,2.3883333,6.75,10.158333,310.75003,270.95834,87.2998,77.51512,114.41945,final
1989-11-21,1,900532,ET14,20.0,1.6,2.2583334,4.7,7.7566667,176.29999,170.62166,90.92997,76.03867,103.23328,final
1989-12-01,1,900532,ET14,20.0,3.5,2.2416666,6.55,6.8883333,128.15,115.28833,117.37629,97.154076,110.69236,final
1989-12-11,1,900532,ET14,20.0,3.4,2.3616667,8.5,6.8616667,85.450005,71.14,114.10459,113.812,118.794334,final
1989-12-21,1,900532,ET14,20.0,2.15,2.6666667,9.05,7.27,37.4,38.24167,93.260864,114.50693,98.05357,final
1990-01-01,1,900532,ET14,20.0,2.15,3.6416667,7.7000003,8.67,34.15,29.25,82.73867,92.904175,114.30657,final
1990-01-11,1,900532,ET14,20.0,3.05,4.305,7.3500004,10.611667,22.599998,27.446667,86.51263,79.107506,85.06267,final
1990-01-21,1,900532,ET14,20.0,3.1,5.7233334,8.299999,13.67,22.05,28.48,75.53622,71.237274,80.7945,final
1990-02-01,1,900532,ET14,20.0,56.65,11.851666,62.800003,21.88,77.05,37.321667,365.83923,252.23218,193.87233,final
1990-02-11,1,900532,ET14,20.0,41.3,11.213333,101.05,28.788334,116.899994,46.215,285.5674,313.86572,238.0162,final
1990-02-21,1,900532,ET14,20.0,57.05,8.238334,155.0,31.303333,172.35,52.243332,468.71457,440.73087,309.81778,final
1990-03-01,1,900532,ET14,20.0,35.1,15.461666,133.45,34.913334,203.95001,65.46333,195.97621,346.87656,296.53723,final
1990-03-11,1,900532,ET14,20.0,6.1,17.291666,98.24999,40.991665,206.65002,80.39167,49.794395,224.49718,247.85793,final
1990-03-21,1,900532,ET14,20.0,17.15,22.83,58.35,55.583332,221.65,100.55666,79.59037,104.56672,214.7188,final
1990-04-01,1,900532,ET14,20.0,65.85,23.6,89.1,63.721664,285.35,120.515,247.72728,136.92917,231.32693,final
1990-04-11,1,900532,ET14,20.0,13.0,24.23,96.0,70.66,295.30002,140.44,61.58057,133.49193,206.4769,final
1990-04-21,1,900532,ET14,20.0,27.9,26.71,106.75,74.54,320.1,161.42667,103.75277,140.49535,195.34131,final
1990-05-01,1,900532,ET14,20.0,5.85,31.026667,46.75,81.96667,269.3,180.60167,30.116581,59.505558,147.78961,final
1990-05-11,1,900532,ET14,20.0,9.4,21.058332,43.15,78.795,237.4,190.44667,55.260635,57.461666,124.023605,final
1990-05-21,1,900532,ET14,20.0,21.0,25.646667,36.25,77.73167,201.34999,207.855,84.83794,49.85999,96.943924,final
1990-06-01,1,900532,ET14,20.0,36.4,31.72,66.8,78.425,202.65,224.11334,112.745094,86.06533,90.631996,final
1990-06-11,1,900532,ET14,20.0,26.7,39.296665,84.100006,96.66334,223.24998,246.11833,71.56295,87.64222,90.8934,final
1990-06-21,1,900532,ET14,20.0,15.9,48.926666,79.0,119.94334,221.99998,272.215,38.756336,67.23048,81.885895,final
1990-07-01,1,900532,ET14,20.0,45.05,81.84333,87.649994,170.06667,201.2,330.45834,57.63252,52.922695,61.468136,final
1990-07-11,1,900532,ET14,20.0,104.6,84.69667,165.54999,215.46667,292.8,390.925,122.18959,77.35863,75.21626,final
1990-07-21,1,900532,ET14,20.0,81.55,105.07667,231.2,271.61667,346.45,469.2917,78.62702,85.38892,74.099976,final
1990-08-01,1,900532,ET14,20.0,117.9,89.778336,304.05,279.55167,458.49997,528.04333,129.67099,108.60945,86.95353,final
1990-08-11,1,900532,ET14,20.0,133.8,94.445,333.25,289.3,582.9,601.43,139.57465,114.93374,96.94441,final
1990-08-21,1,900532,ET14,20.0,107.1,102.595,358.80002,286.81833,669.0,678.37836,104.187,124.66661,98.62765,final
1990-09-01,1,900532,ET14,20.0,78.75,57.575,319.65,254.61499,711.35,704.23334,133.83939,125.05056,101.00343,final
1990-09-11,1,900532,ET14,20.0,52.0,46.51,237.85,206.68,736.64996,711.44666,110.658134,114.72507,103.51782,final
1990-09-21,1,900532,ET14,20.0,58.1,35.565,188.85,139.65,778.85,698.085,155.55281,134.01314,111.48722,final
1990-10-01,1,900532,ET14,20.0,10.95,12.6883335,121.049995,94.763336,744.74994,628.93,90.172424,126.34902,118.27015,final
1990-10-11,1,900532,ET14,20.0,2.65,5.866667,71.7,54.12,642.8,550.1,70.39877,129.73613,116.69969,final
1990-10-21,1,900532,ET14,20.0,2.4,4.66,16.0,23.215,563.6501,449.68335,76.60455,74.42849,125.06508,final
1990-11-01,1,900532,ET14,20.0,1.95,3.11,7.0,13.636667,447.7,363.01498,85.69667,64.38919,123.01131,final
1990-11-11,1,900532,ET14,20.0,2.1,2.3883333,6.4500003,10.158333,316.00003,270.95834,96.09745,75.53602,116.32191,final
1990-11-21,1,900532,ET14,20.0,1.85,2.2583334,5.9,7.7566667,210.75,170.62166,94.37428,85.44552,122.84931,final
1990-12-01,1,900532,ET14,20.0,1.7,2.2416666,5.6499996,6.8883333,133.70001,115.28833,92.520134,89.583626,115.3063,final
1990-12-11,1,900532,ET14,20.0,1.3,2.3616667,4.8500004,6.8616667,82.99999,71.14,85.578445,83.04061,115.57657,final
1990-12-21,1,900532,ET14,20.0,1.3,2.6666667,4.3,7.27,26.2,38.24167,82.17391,75.79462,72.152626,final
1991-01-01,1,900532,ET14,20.0,3.0,3.6416667,5.6,8.67,18.25,29.25,92.57474,77.54207,67.88321,final
1991-01-11,1,900532,ET14,20.0,2.7,4.305,7.0,10.611667,18.300001,27.446667,82.751205,76.86559,71.81016,final
1991-01-21,1,900532,ET14,20.0,3.4,5.7233334,9.1,13.67,19.300001,28.48,78.33385,75.52223,72.58065,final
1991-02-01,1,900532,ET14,20.0,11.05,11.851666,17.150002,21.88,28.400002,37.321667,95.242805,82.40328,78.919395,final
1991-02-11,1,900532,ET14,20.0,20.4,11.213333,34.85,28.788334,46.699997,46.215,156.6612,117.94012,100.94698,final
1991-02-21,1,900532,ET14,20.0,19.1,8.238334,50.550003,31.303333,63.949997,52.243332,182.04709,153.01625,120.4507,final
1991-03-01,1,900532,ET14,20.0,42.95,15.461666,82.45,34.913334,105.2,65.46333,234.34064,219.09972,156.3934,final
1991-03-11,1,900532,ET14,20.0,29.4,17.291666,91.450005,40.991665,133.29999,80.39167,154.31778,209.71193,161.95958,final
1991-03-21,1,900532,ET14,20.0,58.9,22.83,131.25,55.583332,190.9,100.55666,229.60834,224.89684,185.58752,final
1991-04-01,1,900532,ET14,20.0,7.8,23.6,96.100006,63.721664,195.7,120.515,44.755245,147.11519,159.9012,final
1991-04-11,1,900532,ET14,20.0,8.1,24.23,74.8,70.66,201.1,140.44,44.81697,105.47185,141.70792,final
1991-04-21,1,900532,ET14,20.0,6.3,26.71,22.2,74.54,204.00002,161.42667,35.63545,34.19663,125.58085,final
1991-05-01,1,900532,ET14,20.0,17.5,31.026667,31.900002,81.96667,210.45001,180.60167,62.45374,42.430054,116.08194,final
1991-05-11,1,900532,ET14,20.0,3.6,21.058332,27.4,78.795,193.65002,190.44667,33.00288,38.665794,101.639,final
1991-05-21,1,900532,ET14,20.0,19.55,25.646667,40.65,77.73167,194.10002,207.855,80.10658,55.17839,93.537865,final
1991-06-01,1,900532,ET14,20.0,46.9,31.72,70.05,78.425,198.05002,224.11334,141.33987,89.961044,88.62427,final
1991-06-11,1,900532,ET14,20.0,40.1,39.296665,106.549995,96.66334,208.75,246.11833,101.81353,109.7249,85.11923,final
1991-06-21,1,900532,ET14,20.0,55.05,48.926666,142.05,119.94334,204.90001,272.215,111.35492,117.69335,75.71741,final
1991-07-01,1,900532,ET14,20.0,103.3,81.84333,198.45,170.06667,300.4,330.45834,124.70733,116.21287,91.03962,final
1991-07-11,1,900532,ET14,20.0,105.55,84.69667,263.90002,215.46667,397.84998,390.925,123.24872,121.96855,101.74906,final
1991-07-21,1,900532,ET14,20.0,102.65,105.07667,311.5,271.61667,494.19998,469.2917,97.79547,114.41827,105.25168,final
1991-08-01,1,900532,ET14,20.0,70.15,89.778336,278.35,279.55167,546.85,528.04333,79.29027,99.5777,103.52817,final
1991-08-11,1,900532,ET14,20.0,66.9,94.445,239.70001,289.3,610.15,601.43,72.30128,83.14646,101.43793,final
1991-08-21,1,900532,ET14,20.0,104.45,102.595,241.5,286.81833,695.05005,678.37836,101.72405,84.47036,102.43959,final
1991-09-01,1,900532,ET14,20.0,64.85,57.575,236.20001,254.61499,713.0,704.23334,111.62604,92.906815,101.236084,final
1991-09-11,1,900532,ET14,20.0,32.5,46.51,201.79999,206.68,705.39996,711.44666,72.8014,97.694626,99.15601,final
1991-09-21,1,900532,ET14,20.0,40.8,35.565,138.15,139.65,691.14996,698.085,112.90521,98.96301,99.013626,final
1991-10-01,1,900532,ET14,20.0,3.55,12.6883335,76.850006,94.763336,591.39996,628.93,48.33695,82.044174,94.07978,final
1991-10-11,1,900532,ET14,20.0,3.3,5.866667,47.649998,54.12,489.15,550.1,76.38036,89.05615,89.020004,final
1991-10-21,1,900532,ET14,20.0,3.1,4.66,9.95,23.215,389.59998,449.68335,83.85094,52.986,86.78567,final
1991-11-01,1,900532,ET14,20.0,1.75,3.11,8.15,13.636667,321.19998,363.01498,83.23058,70.55982,88.637695,final
1991-11-11,1,900532,ET14,20.0,1.8,2.3883333,6.6499996,10.158333,256.1,270.95834,92.036995,76.855415,94.61573,final
1991-11-21,1,900532,ET14,20.0,1.5,2.2583334,5.05,7.7566667,153.15001,170.62166,89.55224,78.78234,90.05154,final
1991-12-01,1,900532,ET14,20.0,2.75,2.2416666,6.05,6.8883333,91.05001,115.28833,107.019554,92.94827,79.849815,final
1991-12-11,1,900532,ET14,20.0,2.85,2.3616667,7.1,6.8616667,61.399994,71.14,106.63346,102.00927,87.20777,final
1991-12-21,1,900532,ET14,20.0,7.6,2.6666667,13.2,7.27,28.2,38.24167,164.34782,148.32925,76.7778,final
1992-01-01,1,900532,ET14,20.0,2.55,3.6416667,13.0,8.67,27.199999,29.25,87.36741,131.6752,94.01459,final
1992-01-11,1,900532,ET14,20.0,4.8,4.305,14.95,10.611667,28.7,27.446667,105.31972,127.789055,103.86275,final
1992-01-21,1,900532,ET14,20.0,16.95,5.7233334,24.300001,13.67,42.55,28.48,204.69382,156.93626,142.02509,final
1992-02-01,1,900532,ET14,20.0,32.7,11.851666,54.45,21.88,73.5,37.321667,223.71677,221.16817,185.48418,final
1992-02-11,1,900532,ET14,20.0,15.95,11.213333,65.6,28.788334,87.649994,46.215,129.21465,208.94785,180.90402,final
1992-02-21,1,900532,ET14,20.0,2.6,8.238334,51.25,31.303333,88.74999,52.243332,57.409035,154.94446,163.77452,final
1992-03-01,1,900532,ET14,20.0,4.65,15.461666,23.199999,34.913334,90.649994,65.46333,47.161358,70.653076,135.74434,final
1992-03-11,1,900532,ET14,20.0,22.7,17.291666,29.95,40.991665,110.5,80.39167,124.26169,75.99203,135.2591,final
1992-03-21,1,900532,ET14,20.0,19.65,22.83,47.0,55.583332,122.549995,100.55666,88.57348,85.83219,120.83556,final
1992-04-01,1,900532,ET14,20.0,7.75,23.6,50.1,63.721664,127.75001,120.515,44.580418,80.1785,105.764244,final
1992-04-11,1,900532,ET14,20.0,4.4,24.23,31.8,70.66,127.350006,140.44,32.15874,48.63864,90.999725,final
1992-04-21,1,900532,ET14,20.0,28.15,26.71,40.3,74.54,138.55,161.42667,104.54116,56.952477,86.25421,final
1992-05-01,1,900532,ET14,20.0,11.2,31.026667,43.75,81.96667,117.05,180.60167,44.966694,56.055958,65.75911,final
1992-05-11,1,900532,ET14,20.0,10.0,21.058332,49.35,78.795,111.1,190.44667,57.563164,64.86067,59.402393,final
1992-05-21,1,900532,ET14,20.0,26.4,25.646667,47.6,77.73167,134.9,207.855,102.45812,63.57904,65.725494,final
