iso3,ADM0_PCODE,ADM0_NAME,pcode,ADM1_NAME,ADM2_PCODE,ADM2_NAME,valid_date,SFED,RP,SFED_BASELINE
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,2026-07-29,0.007882709,1-1.5,0.001227233714163845
ETH,ET,Ethiopia,ET07,SNNP,ET0714,Halaba,2026-07-29,0.007882709,1-1.5,0.001227233714163845
ETH,ET,Ethiopia,ET07,SNNP,ET0722,Burji,2026-07-29,0.007882709,1-1.5,0.001227233714163845
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,2026-07-29,0.007882709,1-1.5,0.001227233714163845
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,2026-07-29,0.007882709,1-1.5,0.001227233714163845
ETH,ET,Ethiopia,ET07,SNNP,ET0716,Basketo,2026-07-29,0.007882709,1-1.5,0.001227233714163845
ETH,ET,Ethiopia,ET07,SNNP,ET0712,Alle,2026-07-29,0.007882709,1-1.5,0.001227233714163845
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1502,Dire Dawa rural,2026-07-29,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,2026-07-29,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,2026-07-29,0.022595903,>10,0.007765715656410066
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,2026-07-29,0.022595903,>10,0.007765715656410066
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0605,Mao Komo Special,2026-07-29,0.022595903,>10,0.007765715656410066
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,2026-07-29,0.022595903,>10,0.007765715656410066
ETH,ET,Ethiopia,ET02,Afar,ET0201,Awsi /Zone 1,2026-07-29,0.0031760344,1-1.5,0.005726784317299792
ETH,ET,Ethiopia,ET02,Afar,ET0204,Fanti /Zone 4,2026-07-29,0.0031760344,1-1.5,0.005726784317299792
ETH,ET,Ethiopia,ET02,Afar,ET0205,Hari /Zone 5,2026-07-29,0.0031760344,1-1.5,0.005726784317299792
ETH,ET,Ethiopia,ET02,Afar,ET0202,Kilbati /Zone2,2026-07-29,0.0031760344,1-1.5,0.005726784317299792
ETH,ET,Ethiopia,ET02,Afar,ET0203,Gabi /Zone 3,2026-07-29,0.0031760344,1-1.5,0.005726784317299792
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0302,South Gondar,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0312,West Gondar,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0301,North Gondar,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,2026-07-29,0.00070165197,1-1.5,0.0005758023899832729
ETH,ET,Ethiopia,ET12,Gambela,ET1202,Agnewak,2026-07-29,0.0052926745,1-1.5,0.003608558647936827
ETH,ET,Ethiopia,ET12,Gambela,ET1204,Itang Special woreda,2026-07-29,0.0052926745,1-1.5,0.003608558647936827
ETH,ET,Ethiopia,ET12,Gambela,ET1203,Majang,2026-07-29,0.0052926745,1-1.5,0.003608558647936827
ETH,ET,Ethiopia,ET12,Gambela,ET1201,Nuwer,2026-07-29,0.0052926745,1-1.5,0.003608558647936827
ETH,ET,Ethiopia,ET13,Harari,ET1301,Harari,2026-07-29,0.0,1-1.5,1.856060570472354e-05
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,2026-07-29,0.0,1-1.5,7.045454761861369e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1106,Konta Special,2026-07-29,0.00010480903,1-1.5,3.14467060032474e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1105,Mirab Omo,2026-07-29,0.00010480903,1-1.5,3.14467060032474e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1104,Dawuro,2026-07-29,0.00010480903,1-1.5,3.14467060032474e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1101,Sheka,2026-07-29,0.00010480903,1-1.5,3.14467060032474e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1103,Bench Sheko,2026-07-29,0.00010480903,1-1.5,3.14467060032474e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1102,Kefa,2026-07-29,0.00010480903,1-1.5,3.14467060032474e-05
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0502,Fafan,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0503,Jarar,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0501,Siti,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET05,Somali,ET0511,Daawa,2026-07-29,0.00042226317,1-1.5,0.0001102464691588458
ETH,ET,Ethiopia,ET16,Sidama,ET1600,Sidama,2026-07-30,1.4864865e-05,1-1.5,5.795249678406188e-05
ETH,ET,Ethiopia,ET01,Tigray,ET0107,Mekelle,2026-07-30,0.00046721226,1-1.5,0.0007457063425389068
ETH,ET,Ethiopia,ET01,Tigray,ET0104,Southern,2026-07-30,0.00046721226,1-1.5,0.0007457063425389068
ETH,ET,Ethiopia,ET01,Tigray,ET0101,North Western,2026-07-30,0.00046721226,1-1.5,0.0007457063425389068
ETH,ET,Ethiopia,ET01,Tigray,ET0102,Central,2026-07-30,0.00046721226,1-1.5,0.0007457063425389068
ETH,ET,Ethiopia,ET01,Tigray,ET0105,Western,2026-07-30,0.00046721226,1-1.5,0.0007457063425389068
ETH,ET,Ethiopia,ET01,Tigray,ET0106,South Eastern,2026-07-30,0.00046721226,1-1.5,0.0007457063425389068
ETH,ET,Ethiopia,ET01,Tigray,ET0103,Eastern,2026-07-30,0.00046721226,1-1.5,0.0007457063425389068
ETH,ET,Ethiopia,ET04,Oromia,ET0404,Jimma,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0410,East Hararge,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0409,West Hararge,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0401,West Wellega,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0408,Arsi,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0403,Ilu Aba Bora,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0407,East Shewa,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0405,West Shewa,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0406,North Shewa (OR),2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0402,East Wellega,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0418,Kelem Wellega,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0411,Bale,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0416,Buno Bedele,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0421,East Bale,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0412,Borena,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0419,Horo Gudru Wellega,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0417,West Arsi,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0413,South West Shewa,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0415,West Guji,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0414,Guji,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET04,Oromia,ET0420,Finfine Special,2026-07-30,0.0044257697,1-1.5,0.002293482907010581
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0724,Yem Special,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0721,Amaro,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0710,Gamo,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0720,Siltie,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0715,Gofa,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0713,Konso,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0723,Derashe,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0714,Halaba,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0722,Burji,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0716,Basketo,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET07,SNNP,ET0712,Alle,2026-07-30,0.008197494,1-1.5,0.001222684053766702
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1502,Dire Dawa rural,2026-07-30,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,2026-07-30,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,2026-07-30,0.022897374,>10,0.007799968031617319
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,2026-07-30,0.022897374,>10,0.007799968031617319
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0605,Mao Komo Special,2026-07-30,0.022897374,>10,0.007799968031617319
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,2026-07-30,0.022897374,>10,0.007799968031617319
ETH,ET,Ethiopia,ET02,Afar,ET0201,Awsi /Zone 1,2026-07-30,0.0034165764,1-1.5,0.005875167028815751
ETH,ET,Ethiopia,ET02,Afar,ET0204,Fanti /Zone 4,2026-07-30,0.0034165764,1-1.5,0.005875167028815751
ETH,ET,Ethiopia,ET02,Afar,ET0205,Hari /Zone 5,2026-07-30,0.0034165764,1-1.5,0.005875167028815751
ETH,ET,Ethiopia,ET02,Afar,ET0202,Kilbati /Zone2,2026-07-30,0.0034165764,1-1.5,0.005875167028815751
ETH,ET,Ethiopia,ET02,Afar,ET0203,Gabi /Zone 3,2026-07-30,0.0034165764,1-1.5,0.005875167028815751
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0302,South Gondar,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0312,West Gondar,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0301,North Gondar,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,2026-07-30,0.00017935412,1-1.5,0.0005374735998065978
ETH,ET,Ethiopia,ET12,Gambela,ET1202,Agnewak,2026-07-30,0.005543029,1-1.5,0.003863618258608106
ETH,ET,Ethiopia,ET12,Gambela,ET1204,Itang Special woreda,2026-07-30,0.005543029,1-1.5,0.003863618258608106
ETH,ET,Ethiopia,ET12,Gambela,ET1203,Majang,2026-07-30,0.005543029,1-1.5,0.003863618258608106
ETH,ET,Ethiopia,ET12,Gambela,ET1201,Nuwer,2026-07-30,0.005543029,1-1.5,0.003863618258608106
ETH,ET,Ethiopia,ET13,Harari,ET1301,Harari,2026-07-30,0.0,1-1.5,1.856060570472354e-05
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,2026-07-30,0.0,1-1.5,7.551136628039371e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1106,Konta Special,2026-07-30,8.602825e-05,1-1.5,3.828465722170388e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1105,Mirab Omo,2026-07-30,8.602825e-05,1-1.5,3.828465722170388e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1104,Dawuro,2026-07-30,8.602825e-05,1-1.5,3.828465722170388e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1101,Sheka,2026-07-30,8.602825e-05,1-1.5,3.828465722170388e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1103,Bench Sheko,2026-07-30,8.602825e-05,1-1.5,3.828465722170388e-05
ETH,ET,Ethiopia,ET11,South West Ethiopia,ET1102,Kefa,2026-07-30,8.602825e-05,1-1.5,3.828465722170388e-05
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0502,Fafan,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0503,Jarar,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0501,Siti,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET05,Somali,ET0511,Daawa,2026-07-30,0.00017498237,1-1.5,0.0001152643759949289
ETH,ET,Ethiopia,ET16,Sidama,ET1600,Sidama,2026-07-31,0.0,1-1.5,6.262080119499428e-05
ETH,ET,Ethiopia,ET01,Tigray,ET0107,Mekelle,2026-07-31,0.0,1-1.5,0.0007591867748344458
ETH,ET,Ethiopia,ET01,Tigray,ET0104,Southern,2026-07-31,0.0,1-1.5,0.0007591867748344458
ETH,ET,Ethiopia,ET01,Tigray,ET0101,North Western,2026-07-31,0.0,1-1.5,0.0007591867748344458
ETH,ET,Ethiopia,ET01,Tigray,ET0102,Central,2026-07-31,0.0,1-1.5,0.0007591867748344458
ETH,ET,Ethiopia,ET01,Tigray,ET0105,Western,2026-07-31,0.0,1-1.5,0.0007591867748344458
ETH,ET,Ethiopia,ET01,Tigray,ET0106,South Eastern,2026-07-31,0.0,1-1.5,0.0007591867748344458
ETH,ET,Ethiopia,ET01,Tigray,ET0103,Eastern,2026-07-31,0.0,1-1.5,0.0007591867748344458
ETH,ET,Ethiopia,ET04,Oromia,ET0404,Jimma,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0410,East Hararge,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0409,West Hararge,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0401,West Wellega,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0408,Arsi,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0403,Ilu Aba Bora,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0407,East Shewa,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0405,West Shewa,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0406,North Shewa (OR),2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0402,East Wellega,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0418,Kelem Wellega,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0411,Bale,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0416,Buno Bedele,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0421,East Bale,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0412,Borena,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0419,Horo Gudru Wellega,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0417,West Arsi,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0413,South West Shewa,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0415,West Guji,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0414,Guji,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET04,Oromia,ET0420,Finfine Special,2026-07-31,0.003852836,1-1.5,0.002312152059113776
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0724,Yem Special,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0721,Amaro,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0710,Gamo,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0720,Siltie,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0715,Gofa,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0713,Konso,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0723,Derashe,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0714,Halaba,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0722,Burji,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0716,Basketo,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET07,SNNP,ET0712,Alle,2026-07-31,0.0085191345,1-1.5,0.001215237972357386
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1502,Dire Dawa rural,2026-07-31,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,2026-07-31,0.0,1-1.5,1.038961024526295e-07
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,2026-07-31,0.022183439,>10,0.007826348013871996
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,2026-07-31,0.022183439,>10,0.007826348013871996
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0605,Mao Komo Special,2026-07-31,0.022183439,>10,0.007826348013871996
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,2026-07-31,0.022183439,>10,0.007826348013871996
ETH,ET,Ethiopia,ET02,Afar,ET0201,Awsi /Zone 1,2026-07-31,0.000847121,1-1.5,0.006033675492992849
ETH,ET,Ethiopia,ET02,Afar,ET0204,Fanti /Zone 4,2026-07-31,0.000847121,1-1.5,0.006033675492992849
ETH,ET,Ethiopia,ET02,Afar,ET0205,Hari /Zone 5,2026-07-31,0.000847121,1-1.5,0.006033675492992849
ETH,ET,Ethiopia,ET02,Afar,ET0202,Kilbati /Zone2,2026-07-31,0.000847121,1-1.5,0.006033675492992849
ETH,ET,Ethiopia,ET02,Afar,ET0203,Gabi /Zone 3,2026-07-31,0.000847121,1-1.5,0.006033675492992849
ETH,ET,Ethiopia,ET03,Amhara,ET0307,West Gojam,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0309,Awi,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0305,North Shewa (AM),2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0302,South Gondar,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0312,West Gondar,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0310,Oromia,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0304,South Wello,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0301,North Gondar,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0311,Central Gondar,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0303,North Wello,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0308,Wag Hamra,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET03,Amhara,ET0306,East Gojam,2026-07-31,1.1857707e-07,1-1.5,0.0005513045883181113
ETH,ET,Ethiopia,ET12,Gambela,ET1202,Agnewak,2026-07-31,0.005298703,1-1.5,0.004120898893705254
ETH,ET,Ethiopia,ET12,Gambela,ET1204,Itang Special woreda,2026-07-31,0.005298703,1-1.5,0.004120898893705254
ETH,ET,Ethiopia,ET12,Gambela,ET1203,Majang,2026-07-31,0.005298703,1-1.5,0.004120898893705254
ETH,ET,Ethiopia,ET12,Gambela,ET1201,Nuwer,2026-07-31,0.005298703,1-1.5,0.004120898893705254
